position,randomise,channel_id,channel_title,video_id,url,published_at,published_at_sql,year,month,day,video_title,video_description,tags,video_category_label,duration_sec,definition,caption,default_language,default_l_audio_language,thumbnail_maxres,licensed_content,location_description,view_count,like_count,favorite_count,comment_count,controversy,clicks,body_politics,eff_lead,business,health,society,television_program,entertainment,lifestyle_(sociology),hobby,humour,politics,no_topics
92,660,UCBVQiMyzA-ZklUJVRavnvew,Renaldo Gouws,rSojJTYFmoI,https://www.youtube.com/watch?v=rSojJTYFmoI,2020-09-07T15:45:15Z,2020-09-07 15:45:15,2020,9,7,EFF Destroy Clicks Stores | South Africa (2020),"#Clicks #EFF #ClicksMustFall Julius Malema and the EFF followed through with their threats of destroying Clicks stores. The court even came out earlier today and dismissed Clicks's application to protect them from EFF members threatening them and their property. Shameful! Buy my Merch: http://www.tsekclothing.com Become a Member: https://bit.ly/2EsFJkI Donate via Zapper/Snapscan: https://bit.ly/3455PCl Donate via Paypal: https://paypal.me/renaldogouws Subscribe on Youtube : http://bit.ly/1QhM6Gp Be sure to like, leave a comment, share the video and subscribe! Get in touch with me : Facebook : https://www.facebook.com/renaldogouws Twitter : https://twitter.com/RenaldoGouws Instagram : https://instagram.com/renaldogouws End Credit Music: Jashmir Stream/Buy Link: https://fanlink.to/MaSeKind Instagram: https://www.instagram.com/jashmirsa/ TikTok: https://www.tiktok.com/@jashmirsa Twitter: https://www.twitter.com/jashmirsa/",renaldo gouws;south africa;south african reporter;news;eff;clicks;economic freedom fighters;malema;ndlozi;shivambu;julius malema;clicksmustfall,News & Politics,426,hd,FALSE,en,en,https://i.ytimg.com/vi/rSojJTYFmoI/maxresdefault.jpg,NA,NA,44140,2319,0,921,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
135,298,UCQMML3hAsx-Mz9j9ZN0tThQ,Newzroom Afrika,mEEAwM_Wy5M,https://www.youtube.com/watch?v=mEEAwM_Wy5M,2020-09-08T07:53:24Z,2020-09-08 7:53:24,2020,9,8,EFF blames a so-called 'third force' for the vandalism of Clicks stores,"The EFF is blaming a so-called 'third force' for the vandalism of Clicks stores during a shutdown by the party. For more on this, Michelle Craig spoke to the EFF's National Chairperson, Veronica Mente. Tune into #Newzroom405 for more.",NA,News & Politics,517,hd,FALSE,en,NA,https://i.ytimg.com/vi/mEEAwM_Wy5M/maxresdefault.jpg,NA,NA,3271,40,0,47,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
139,556,UCzqFS4UcsG1zkn9Gc9prudw,Morning Shot,ePYtPFvyFUQ,https://www.youtube.com/watch?v=ePYtPFvyFUQ,2020-09-07T05:00:11Z,2020-09-07 5:00:11,2020,9,7,"Wow - EFF do it for the Clicks, Farm Murders and The DA Policy Conference.","EFF targets Clicks for publicity, DA policy conference and farm attacks on the rise. SPONSOR: https://www.thequartermaster.co.za/ Support Morning Shot: https://morningshot.co.za/fund/ Buy my coffee: https://store10490734.ecwid.com/ Email Me: info@morningshot.co.za Follow me on Twitter: @romancabanac Follow me on Instagram: @romancab87 Sources: EFF action planned https://www.thesouthafrican.com/news/eff-protests-clicks-stores-where-julius-malema-what-time-monday-7-september/ Farm attacks increasing https://www.iol.co.za/thepost/news/increasing-attacks-means-farming-no-longer-a-fertile-ground-for-indian-families-b7da2e56-9888-46de-808e-190f06b23bf4",south africa;news;news24;enca;sabc;clicks;julius malema;eff;democratic alliance,News & Politics,833,hd,FALSE,NA,en,https://i.ytimg.com/vi/ePYtPFvyFUQ/maxresdefault.jpg,1,South Africa,11047,2042,0,232,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
144,42,UCt6YmWR56exQFpUnEjSljQg,Blackish Blue TV,Gzdfe_qZsfM,https://www.youtube.com/watch?v=Gzdfe_qZsfM,2020-09-08T09:59:38Z,2020-09-08 9:59:38,2020,9,8,"Julius Malema Insulting The SAPS On That ""Racist Clicks Advertisement"" Matter","While closing down the Clicks stores the EFF were ""interrupted"" by the SAPS and this is what Julius Malema had to say",julius malema;police;injustice;racism,News & Politics,31,hd,FALSE,NA,NA,https://i.ytimg.com/vi/Gzdfe_qZsfM/maxresdefault.jpg,NA,South Africa,281,9,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
153,480,UCxDCr8xHS9DHfnmHNoNFnRg,E News Mzansi,fLvjWFYfpao,https://www.youtube.com/watch?v=fLvjWFYfpao,2020-09-07T07:36:03Z,2020-09-07 7:36:03,2020,9,7,EFF Forces clicks stores to shut down and they mean it.... (video),EFF Forces clicks stores to shut down and they mean it.... (video) □ Connect with us on social media👇 ■ Instagram: 👉 https://www.instagram.com/entertainment_news_mzansi/ ■ Facebook: http://Facebook.com/mzansiEntertainmentNews/?ref=settings ■ Twitter: (@EMzansil): https://twitter.com/EMzapinsil?s=09 ------------------------------------------------------------------------------------------ #eff #clicksshutdown #ClickMustFall #cicMalema,eff;chic male a;julius malema;mnuyiseni ndlozi;cabinet reshuffle;south african politics;economic freedom fighters;south african parliament;clicks stores;clicks must fall campaign;clicks racist adverts;clicks pharmaceuticals;south africa;politics;e news mzansi,Entertainment,249,sd,FALSE,NA,en,https://i.ytimg.com/vi/fLvjWFYfpao/maxresdefault.jpg,1,NA,687,11,0,7,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
170,524,UCrTKSG0b9GJSoT7kLPa7qCw,Group Editors,FmgtWasKFQ0,https://www.youtube.com/watch?v=FmgtWasKFQ0,2020-09-07T07:12:30Z,2020-09-07 7:12:30,2020,9,7,EFF protest at Clicks,A national campaign by the EFF against Clicks is taking place today. Read more at: https://bit.ly/2R3x5vS Video: Michelle Pienaar,group editors;george herald;oudtshoorn courant;mossel bay advertiser;suid-kaap forum;knysna-plett herald;graaf-reinette advertiser;news,News & Politics,122,hd,FALSE,NA,NA,NA,1,NA,4597,18,0,7,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
176,336,UC8JO6OS6vOGGldR5i86TPRg,SNNET TV.,wmrb1Nx5C_o,https://www.youtube.com/watch?v=wmrb1Nx5C_o,2020-09-07T12:17:06Z,2020-09-07 12:17:06,2020,9,7,EFF Threatened To Close Clicks Magazine,#EFF Threatened To Close #ClicksMagazine #SouthAfrica #News #Today,NA,News & Politics,122,sd,FALSE,NA,NA,NA,NA,NA,159,10,0,7,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
183,570,UCjIrNjBCjUWwYVVsHiXEg_g,GOLDGATOR TV,T-0ATkKFWZ0,https://www.youtube.com/watch?v=T-0ATkKFWZ0,2020-09-07T20:23:06Z,2020-09-07 20:23:06,2020,9,7,Julius Malema On Clicks Racist Advert : We Require Justice Not Tokenism,EFF demands justice on the Racist Advert by Clicks Shops in South Africa #malema #eff #racism #southafrica,NA,People & Blogs,366,hd,FALSE,NA,en-GB,https://i.ytimg.com/vi/T-0ATkKFWZ0/maxresdefault.jpg,NA,NA,30,1,0,0,yes,yes,yes,no,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
187,511,UCxkcQ9JdwN-TLhe5U7vrnLg,Pan-African Movement,mp2m1fd-TMs,https://www.youtube.com/watch?v=mp2m1fd-TMs,2020-09-13T13:10:42Z,2020-09-13 13:10:42,2020,9,13,EFF Members in South Africa Vandalised Clicks Stores Over Racist Advertisement,NA,NA,News & Politics,90,sd,FALSE,NA,NA,NA,NA,NA,33,1,0,1,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
194,811,UCfPSZe62Z19YFJM6CYk8WQg,Havoc Mckush,7wywihVsSmc,https://www.youtube.com/watch?v=7wywihVsSmc,2020-09-07T09:02:24Z,2020-09-07 9:02:24,2020,9,7,EFF vs Clicks CHAOS!!!!!! and Disruption of services across south africa,"#EFF vs #Clicks EFF loot and Destroying clicks stores because of a ""racist"" ad clicks posted. is all this service disruption necessary? as clicks has apologized, please tell us your thoughts in the comments below.",clicks hair advert;clicks advert;clicks eff;clicks advert hair;eff clicks;eff songs;eff press conference today,Entertainment,136,hd,FALSE,NA,NA,https://i.ytimg.com/vi/7wywihVsSmc/maxresdefault.jpg,NA,NA,363,3,0,2,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
197,776,UCWGHnEsby7LeFneb3olsE3g,emzi info,N7SMYBZxNbI,https://www.youtube.com/watch?v=N7SMYBZxNbI,2020-09-07T11:19:10Z,2020-09-07 11:19:10,2020,9,7,EFF closing clicks in Goodwood | EFF protest against racism,"for more update subscribe to the channel. eff south africa 2020, eff south africa songs, eff south africa latest news, eff south africa kill the boer, eff south africa news, eff south africa website, eff south africa protest, eff latest, eff news south africa, sona 2020 south africa eff disruption, eff parliament fights south africa 2014, eff history of south africa, south africa eff leader, eff lockdown south africa, eff of south africa, eff party south africa, parliament south africa eff 2020, eff struggle songs south africa Saupdate,eff protest for george floyd,eff protest march today,eff protest in cape town,eff protests today,eff protest in sandton today,EFF PROTEST AGAINST CLICKS,eff south africa 2020,eff south africa songs,eff south africa latest news,eff south africa kill the boer,eff south africa news,eff south africa website,eff south africa protest,eff latest,eff news south africa,south africa eff leader,eff lockdown south africa,eff struggle songs south africa julius malema,julius malema 2020,julius malema interview,julius malema funny moments,eff protest for george floyd,eff protest march today,eff protest in cape town,protest about clicks store,clicks store,EFF protest about racism,julius malema speaks,julius malema studies,malema julius today,julius malema press,julius malema today,EFF fighting with enca reporter,clicks hair advertise,clicks hair racist advertise reaction,what clicks advertise wrong",eff protest songs;eff protest for george floyd;eff protest at us embassy;eff protest at free state university;eff protest march today;eff protest in cape town;eff protests today;eff protest in sandton today;eff protest sandton;eff h&m protest;jeff protest;jeff wittek shot protest;jeff bezos house protest;protest against jeff bezos;jeff shot at protest;eff warns clicks to close;eff protest for close clicks,Entertainment,95,hd,FALSE,NA,NA,NA,NA,NA,275,0,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
207,962,UCMdjCTk2r27qnDe05x1uryw,Prophet Pastor Ran,ZndDor2DQrk,https://www.youtube.com/watch?v=ZndDor2DQrk,2020-09-07T16:37:07Z,2020-09-07 16:37:07,2020,9,7,EFF vs Clicks | EFF Julius Malema calls for shutdown over racist hair advert,NA,NA,Entertainment,552,hd,FALSE,en-US,en,NA,1,NA,1025,NA,0,5,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
221,295,UCF-A_4x9-bLrxXrmgBOWuJA,Economic Freedom Fighters,rFLbUqZn3nk,https://www.youtube.com/watch?v=rFLbUqZn3nk,2020-09-03T15:10:23Z,2020-09-03 15:10:23,2020,9,3,"EFF Fighter Madlingozi responds debates the statement by the Minister of Sports, Arts and Culture","EFF MP Fighter Ringo Madlingozi responds in the debate on the statement by the Minister of Sports, Arts and Culture on the transformation of the heritage landscape in South Africa.",economic;freedom;fighters,News & Politics,266,sd,FALSE,NA,NA,NA,NA,NA,1095,32,0,1,no,no,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
226,590,UC5h0upP0Odaim-Oj-Bt5oSw,RAEL Addiction Recovery,HGpOMePRacs,https://www.youtube.com/watch?v=HGpOMePRacs,2020-09-08T16:36:36Z,2020-09-08 16:36:36,2020,9,8,"Anthony Hall All SA Lives Matter Founder - ""EFF Distances Itself From Clicks Violence.""","Anthony Hall All SA Lives Matter & Move 56 Million Founder - ""EFF distances itself from Clicks Violence."" The EFF have responded to a court interdict that was issued in favour of Clicks on Tuesday 8 September. The interdict essentially prohibits the party from causing disruptions to operations or intimidating staff or customers. This comes after the EFF stormed multiple Clicks stores nationwide in protest of its offensive hair campaign which labelled black women’s hair as “dry, damaged and dull” and white women’s hair as “normal”. During, what the EFF claims was peaceful protest, multiple stores were vandalised and two outlets in Mpumalanga and Limpopo were petrol bombed. #AllSouthAfricanLivesMatter #Move56Million #PutSouthAfricaFirst #EFFMustFall #MalemaMustFall • Follow Anthony Hall: 👉 info@rael.co.za / allsalivesmatter@gmail.com 👉 https://www.facebook.com/anthony.hall.35977 👉 https://www.facebook.com/ADHall64 👉 +27 71 592 3165 All South African Lives Matter Group: 👉 https://www.facebook.com/groups/AllSALivesMatter/ Move 56 Million For Change Group: 👉 https://www.facebook.com/groups/Move56MillionForChange/",NA,People & Blogs,63,hd,FALSE,NA,en,https://i.ytimg.com/vi/HGpOMePRacs/maxresdefault.jpg,NA,NA,886,37,0,5,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
262,941,UCgDipoO5CftWW8h3bKxYb1g,Zenobia,uhMDUsSRyms,https://www.youtube.com/watch?v=uhMDUsSRyms,2020-09-07T08:35:25Z,2020-09-07 8:35:25,2020,9,7,"WATCH: TRACKING EFF PROTEST IN VARIOUS CLICKS STORES, CAPE TOWN, MIDRAND AND POLOKWANE",NA,NA,People & Blogs,120,sd,FALSE,NA,NA,NA,NA,NA,94,1,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
271,566,UCFFi9b1ZpHQn9GNfw_338lQ,TalkOutLoud,AYnOPbgAjjU,https://www.youtube.com/watch?v=AYnOPbgAjjU,2020-09-09T23:46:36Z,2020-09-09 23:46:36,2020,9,9,Why Clicks/Tresemme Adverts is NOT RACIST. EFF is opportunists!!!!!!,NA,eff;malema;racist;tressemme;clicks;shampoo;hair products;frizzy;hair;recall;remove;shelfs;parliment;news;protests;burn;plunder,People & Blogs,635,hd,FALSE,NA,en-GB,NA,NA,NA,67,2,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
273,635,UCjV2AMFdcpUC4VZSq7yQYbg,Peppers Echo,TISyKj5e3jQ,https://www.youtube.com/watch?v=TISyKj5e3jQ,2020-09-11T10:22:13Z,2020-09-11 10:22:13,2020,9,11,EFF Kick Clicks,How the EFF behave like hooligan children to get attention for an unacceptable ad that Clicks Pharmacies put out... EMAIL: peprsecho@gmail.com Renaldo Gouws: https://www.youtube.com/user/R3NDI3R Morning Shot: https://www.youtube.com/user/87rcab Jerm Warfare: https://www.youtube.com/channel/UCWYQBDEWYoNCCr-MXIPd4yw Chris Wyatt: https://www.youtube.com/user/wmwchris EFF Clicks Source links https://www.dailymaverick.co.za/article/2020-09-07-eff-members-attack-clicks-stores-after-hair-advert-causes-outrage/ https://www.businesslive.co.za/bd/national/2020-09-07-seven-clicks-stores-damaged-as-eff-protests-against-inflammatory-advert/ https://www.iol.co.za/news/pics-445-clicks-stores-closed-as-eff-vows-to-continue-protests-f216549e-5f36-4a2f-86bd-0f1b39d8c82b https://www.businesslive.co.za/fm/opinion/2020-09-08-bruce-whitfield-the-effs-misplaced-clicks-rage/ https://www.iol.co.za/news/south-africa/gauteng/hammer-wielding-protesters-break-glass-doors-set-fire-and-trash-clicks-store-in-alberton-c3a18c45-d049-4bcf-aac8-4b135296,NA,News & Politics,1788,hd,FALSE,NA,en,https://i.ytimg.com/vi/TISyKj5e3jQ/maxresdefault.jpg,NA,NA,23,1,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
278,263,UCIB_AGt9TwWOYZ8D3u-XejA,Vindic8,H30mfrehrf8,https://www.youtube.com/watch?v=H30mfrehrf8,2020-09-14T02:20:08Z,2020-09-14 2:20:08,2020,9,14,"Clicks, JSE, FSCA, SAHRC EFF EPIC FAIL",South Africa's Current affairs. Topics of the day; Clicks JSE FSCA SAHRC EFF,anc;south africa;news;current affaris;clicks;racism;da;epic fails;sahrc;jse;fsca;mzansi;bee;bbbee;youth,People & Blogs,3045,sd,FALSE,NA,NA,https://i.ytimg.com/vi/H30mfrehrf8/maxresdefault.jpg,NA,NA,280,32,0,6,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
290,37,UCaeNt8Ic8YSJ7dqtg6bLJeg,Trade with Free Money,BxkOLl5O7zg,https://www.youtube.com/watch?v=BxkOLl5O7zg,2020-09-07T14:10:42Z,2020-09-07 14:10:42,2020,9,7,EFF Leader Julius Malema Shutting Down Clicks Mall of the North Limpopo,EFF Leader Julius Malema Shutting Down Clicks Mall of the North Limpopo,2020;generations the legacy;generations the legacy 13 march 2020;generations the legacy 27 february 2020;generations the legacy latest episode;imbewu;may 2020;muvhango teasers;rhythm city;skeem saam;skeem sami;suidooster;teasers;eff;clicks hair advert;clicks ad,People & Blogs,70,hd,FALSE,NA,NA,https://i.ytimg.com/vi/BxkOLl5O7zg/maxresdefault.jpg,1,NA,72,0,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
294,909,UC7L_ne-4n6TRiEADsyKWZTg,VIRAL VIDZ RSA,-Rqypb9b4qM,https://www.youtube.com/watch?v=-Rqypb9b4qM,2020-09-06T16:18:06Z,2020-09-06 16:18:06,2020,9,6,The EFF threatens Clicks if they do not close stores tomorrow South Africa,The EFF is threatening Clicks if they do not close stores tomorrow South Africa,NA,Comedy,116,sd,FALSE,NA,en,NA,NA,NA,48,1,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
295,973,UCHSTgLswpJdPMPJcKN89bgQ,Ayanda Mafuyeka,6owbOnCkm8Q,https://www.youtube.com/watch?v=6owbOnCkm8Q,2020-09-07T22:04:26Z,2020-09-07 22:04:26,2020,9,7,EFF VS Clicks,NA,NA,People & Blogs,1575,hd,FALSE,NA,NA,NA,NA,NA,6,1,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
306,160,UCMraJR9XyVMkD-W0Hy_VxgQ,vuzacast,gDM0PIKs7do,https://www.youtube.com/watch?v=gDM0PIKs7do,2020-09-07T11:38:15Z,2020-09-07 11:38:15,2020,9,7,Julius Malema And EFF Members Destroys And Locks CLICKS STORES | vuzacast.co.za,"Leader of EFF, Julius Malema true to his words has stormed CLICKS In Mall of North and shut it down after the insensitive and offensive racist advertisement they released on Friday. read more @ https://vuzacast.co.za/julius-malema-and-eff-members-destroys-and-locks-clicks-stores-video-photos/",julius malema;eff;clicks,Entertainment,72,sd,FALSE,NA,NA,NA,NA,NA,244,0,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
307,181,UCVOAm4EqWSyqXOZX_CMgl9w,Lit News,PIIUw8KoP7U,https://www.youtube.com/watch?v=PIIUw8KoP7U,2020-09-08T10:28:40Z,2020-09-08 10:28:40,2020,9,8,Julius Malema EFF Leader Calls On Clicks Stores To Close,#juliusmalema #eff #clicks #races,NA,People & Blogs,66,hd,FALSE,NA,en-GB,https://i.ytimg.com/vi/PIIUw8KoP7U/maxresdefault.jpg,NA,NA,19,4,0,0,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
311,723,UCn-iROiEweOztzzo2USBvBg,NewsLiteSA,9BsH--_T0to,https://www.youtube.com/watch?v=9BsH--_T0to,2020-09-07T07:43:37Z,2020-09-07 7:43:37,2020,9,7,EFF shutdown major Clicks stores,EFF shutdown major Clicks stores,NA,News & Politics,86,hd,FALSE,NA,NA,https://i.ytimg.com/vi/9BsH--_T0to/maxresdefault.jpg,NA,NA,1299,2,0,1,yes,yes,yes,yes,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
11,209,UC8yH-uI81UUtEMDsowQyx1g,SABC News,752qt6_0J0k,https://www.youtube.com/watch?v=752qt6_0J0k,2020-09-07T14:58:07Z,2020-09-07 14:58:07,2020,9,7,EFF campaigns against Clicks stores' controversial advert,"The EFF has vowed to intensify its campaign against Clicks stores across the country following a controversial online advertisement. At least 3 Clicks stores have been petrol bombed or damaged in Emalahleni in Mpumalanga, Alberton in Johannesburg and in Polokwane in Limpopo. The EFF has distanced itself from the attacks on the stores. A group of EFF members at Pretoria's Menlyn Mall says they're going to stage a protest for the closure of the Clicks store until late in the evening. For more news, visit sabcnews.com and also #SABCNews, #Coronavirus, #COVID19, #COVID-19News on Social Media.",sabc news;actuality;world news;local news;coronavirus;covid-19;covid-19 lockdown;covid-19 news,News & Politics,630,hd,FALSE,NA,en,https://i.ytimg.com/vi/752qt6_0J0k/maxresdefault.jpg,NA,NA,34785,269,0,296,yes,yes,yes,yes,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
