logoAnnotations,fullTextAnnotation,image_file
Newzroom Afrika,"don
didorants
用
NEWZROOM
AFRIKA",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_36.jpeg
"Newzroom Afrika,Economic Freedom Fighters","can't
eath
EF
EFF
VOTE
EFF
BH-X
can
breath
EXIT
NEW ROOM
FRIKA
Our New Du Vin",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_37.jpeg
"Newzroom Afrika,Economic Freedom Fighters","OUR LAND
EFF
ECONOMIC FREEDOM FIGHTERS
& JOBS NOW
EEE
NEW ROOM
FRIKA
Our New Our Views",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_38.jpeg
Newzroom Afrika,"CLICKS
8
Q
DRY &
DAMAGED
HAIR
FINE
& FLAT
HAIR
NEW ROOM
FRIKA
Our New Our View",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_39.jpeg
Newzroom Afrika,"S
NEW ROOM
AFRIKA
Our News, Our Views.",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_4.jpeg
Newzroom Afrika,"louble
our cashback
CLICKS+
double
your cashback
NEW ROOM
FRIKA",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_40.jpeg
Newzroom Afrika,"°C
2
FRIZZY
& DULL
HAIR
3
NORMAL
HAIR
NEW ROOM
FRIKA
Our News Out Views",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_41.jpeg
Newzroom Afrika,"CLICKS+
NEWZROOM
AFRIKA",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_42.jpeg
Newzroom Afrika,"DRY &
DAMAGED
HAIR
NEWZROOM
FRIKA
Our News Our View",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_43.jpeg
Newzroom Afrika,"OUR LAND
&c
JOBS NOW
CKS
NEW ROOM
FRIKA",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_44.jpeg
Newzroom Afrika,"°C
2
FRIZZY
& DULL
HAIR
3.
NORMAL
HAIR
NEW ROOM
FRIKA
Our New Our Views",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_45.jpeg
Newzroom Afrika,"CLICKS+
babyc
louble
our cashback
on boby producte
points
DOY GAY
savings
double
your cashback
NEW ROOM
FRIKA
Uur News Our View..",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_5.jpeg
Newzroom Afrika,"ос
Q
FRIZZY
& DULL
HAIR
3
NORMAL
HAIR
NEWZROOM
FRIKA
Our News, Our Views.",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_6.jpeg
Newzroom Afrika,"CLICKS+
NEWZROOM
AFRIKA",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_7.jpeg
Newzroom Afrika,"DRY &
DAMAGED
HAIR
NEWZROOM
FRIKA
Our News, Our Views.",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_8.jpeg
Newzroom Afrika,"=
CLICKS
8
Q
DRY &
DAMAGED
HAIR
FINE
& FLAT
HAIR
NEW ROOM
FRIKA
Our News, Our Views",clickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotestsclickssample60SACCAWUcallsfortheprotectionofClicksemployeesduringandaftertheprotests_scene_9.jpeg
"KineMaster,Filmora","Made with KINEMASTER
filmora Go",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_0.jpeg
,"DURAS
HAYLEE
Made with KINEMASTER
CCHALLEN",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_1.jpeg
,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_10.jpeg
,"OUR LAND
JOBS N
Made with KINEMASTER
macy
ic
Consolidating the
Ground Towarts
Socialnt Power",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_11.jpeg
,"a
CLICKS✪
DRY &
DAMAGED
HAIR
°C
Mado
MCLKCKMA
TER
a
FRIZZY
& DULL
HAIR",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_12.jpeg
,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_13.jpeg
,"Family
93
83
Made with KINEMASTER
0
FEUD",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_14.jpeg
,"SC
Made with KINEMASTER
brands
rands you
LOVE
LOVE
32",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_15.jpeg
,"Made with
KINEMASTER",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_16.jpeg
KineMaster,"DRY &
DAMAGED
HAIR
Marka wim KINEMASTER
ΓΙΝΕ",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_17.jpeg
,"raulga
2803
Made with KINEMASTER",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_18.jpeg
,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_19.jpeg
,"83
93
Family Made with KINEMASTER
FEUD
0",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_2.jpeg
,"Made with KINEMASTER
elcome t
me licks
CLICKSO
eauty
Sa
St
(3.
avings
smile
ve 20%
1gs
816
le
50",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_20.jpeg
,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_21.jpeg
KineMaster,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_22.jpeg
"KineMaster,KFC",Mate win KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_23.jpeg
,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_24.jpeg
"KineMaster,KFC","KFC
Made with KINEMASTER",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_25.jpeg
,"83
Family
FEUD
Made with KINEMASTER
0",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_26.jpeg
,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_27.jpeg
KineMaster,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_28.jpeg
,"KE
Make Viu KINEMASTER
Kentucky
Fried",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_29.jpeg
KFC,"PAQ
KFC
Made with KINEMASTER",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_3.jpeg
KineMaster,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_30.jpeg
,"our racist advert that portrayed Black peopleINEMASTER
hair as inferior to those of White people's hair the store
Made with
is temporarily closed until further notice.olo ingroque a
Regards,
Management
Бря
Потивельм
ands v",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_31.jpeg
KFC,"hot
KFC
Made with KINEMASTER
It'
def sout
hot
dalicious",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_32.jpeg
,"E
MELE WITH KINEMASTER
FULLY LOADED",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_33.jpeg
,"cks
ave
ngs
le
gs
SI le
20%
2
eauty
Made with KINE MASTER",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_34.jpeg
,"CLICKS
Made with KINEMASTER
Laulge",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_35.jpeg
KineMaster,"pharmac
clink
CLICKS
Made with KINEMASTER
pay here p
LOVE
OUR LAND
Convrilidating h
Ground Towar
Socisist Powe",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_36.jpeg
,"CLICKS
Merewith KINEMASTER",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_37.jpeg
,"CLICK
Made witKINEMASTER
LOV",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_38.jpeg
KineMaster,"DRY &
DAMAGED
HAIR
Mala van KINEMASTER
ΓΙΝΕ",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_39.jpeg
"KineMaster,KFC",Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_4.jpeg
KineMaster,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_40.jpeg
,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_41.jpeg
,"CLICKSO
Q
2
DRY &
DAMAGED
HAIR
LED
B
ο
MAC L KINKMASTER
Made
Q
FRIZZY
& DULL
HAIR",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_42.jpeg
,"83
Family
FEUD
Made with KINEMASTER
0",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_43.jpeg
KFC,"hot
KFC
Made with KINEMASTER
It'f
dot imos
delicious
hot
ICPIC",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_44.jpeg
,"ky
Kentuck
Frie
ha
Male Wur KINEMASTER",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_45.jpeg
"KineMaster,KFC","KFC
Made with KINEMASTER",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_46.jpeg
,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_47.jpeg
,"CLICKS
Maawwith KINEMASTER",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_48.jpeg
,"Maue with KINEMASTIDran
rands you
LOVE
dro 10%
LC
13",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_49.jpeg
KineMaster,"KFC
KFC
Made with KINEMASTER",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_5.jpeg
KineMaster,"DRY &
DAMAGED
HAIR
Mate vim KINEMASTER
GING",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_50.jpeg
KineMaster,"sale
Made with KINEMASTER
CLICKS",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_51.jpeg
KineMaster,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_52.jpeg
,"WLKCEMASTER
CLICKSO
2
Made
Q
FRIZZY
& DULL
HAIR
DRY &
DAMAGED
HAIR",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_53.jpeg
,"JEUD
Made with KINEMASTER",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_54.jpeg
,"OUR LAND
A
TION
macy
Made with KINEMASTER
Consolidati
Ground Town
Socialst Po",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_55.jpeg
KineMaster,"Made with KINEMASTER
821",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_56.jpeg
KineMaster,"sale
Made with KINEMASTER
CLICKS",clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_57.jpeg
,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_6.jpeg
,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_7.jpeg
,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_8.jpeg
KineMaster,Made with KINEMASTER,clickssample60ThisiswhyKFCandClickslandedinhotwatersclickssample60ThisiswhyKFCandClickslandedinhotwaters_scene_9.jpeg
,"H
10T
0
EM
T",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_1.jpeg
,"10 7 20
HOM
Σ",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_10.jpeg
,"H
Σ
EM
T
7:28
The Breathing Diamond @TheBrea.... 2d
#clicksmustfall
My hair,my crown",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_11.jpeg
,"H
10T
0
T
M",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_12.jpeg
,"Zinhle Mthembu @ZinhleM69381... 2d v
Not dry, Not damaged. Just beautiful hair
H
10K
0
T
M
#clicksmustfall",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_13.jpeg
,"0
HOT
T
M",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_14.jpeg
,"H
EM
LOW
T",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_15.jpeg
,"H
HOT
EM",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_2.jpeg
,"H
EM",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_3.jpeg
,"EM
HOT",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_4.jpeg
,"H
Σ
EM
0
T",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_5.jpeg
,"Σ
0
HOT
Aphiwe.Puzi @maradebe2-2d
Please tell CLICKS I said that MY HAIR IS
NORMAL
#clicksmustfall",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_6.jpeg
,"Σ
H0T
EM",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_7.jpeg
,EM,clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_8.jpeg
,"H
EM
0
T",clickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvertclickssample60WATCHBeautifulSAWomenSendSTRONGMessagesToCLICKSAfterRacistAdvert_scene_9.jpeg
Newzroom Afrika,"CAPE TOWN
STUDIO
CKS
ANCHOR // THAMI NGUBENI
EFF CLICKS SHUTDOWN
REPORTER // ATHI MTONGANA
PARTY NOT BACKING DOWN
NEW ROOM
FRIKA",clickssample60WATCHCLICKSDECIDESTOPULLALLTRESSEMEPRODUCTSFROMTHEIRSHELVESCOURTGRANTCLICKSINTERDICTclickssample60WATCHCLICKSDECIDESTOPULLALLTRESSEMEPRODUCTSFROMTHEIRSHELVESCOURTGRANTCLICKSINTERDICT_scene_0.jpeg
Newzroom Afrika,"KS
NEW ROOM
FRIKA",clickssample60WATCHCLICKSDECIDESTOPULLALLTRESSEMEPRODUCTSFROMTHEIRSHELVESCOURTGRANTCLICKSINTERDICTclickssample60WATCHCLICKSDECIDESTOPULLALLTRESSEMEPRODUCTSFROMTHEIRSHELVESCOURTGRANTCLICKSINTERDICT_scene_1.jpeg
Newzroom Afrika,"9 MALL OF AFRICA
CAPE TOWN
POLOKWANE
MBALI THETHANI
ATHI MTONGANA
CLICKS
EFF THREATENS TO SHUT DOWN HEALTH AND BEAUTY RETAILER'S
STORES TODAY
HITEKANI MAGWEDZE
NEW ROOM
FRIKA",clickssample60WATCHTRACKINGEFFPROTESTINVARIOUSCLICKSSTORESCAPETOWNMIDRANDANDPOLOKWANEclickssample60WATCHTRACKINGEFFPROTESTINVARIOUSCLICKSSTORESCAPETOWNMIDRANDANDPOLOKWANE_scene_0.jpeg
Newzroom Afrika,"MALL OF AFRICA
CAPE TOWN
POLOKWANE
MBALI THETHANI
ATHI MTONGANA
CLICKS
EFF THREATENS TO SHUT DOWN HEALTH AND BEAUTY RETAILER'S
STORES TODAY
HITEKANI MAGWEDZE
NEW ROOM
FRIKA",clickssample60WATCHTRACKINGEFFPROTESTINVARIOUSCLICKSSTORESCAPETOWNMIDRANDANDPOLOKWANEclickssample60WATCHTRACKINGEFFPROTESTINVARIOUSCLICKSSTORESCAPETOWNMIDRANDANDPOLOKWANE_scene_1.jpeg
,"please pay here
ME
Биск
NEW ROO
NEW ROOM",clickssample60WATCHTRACKINGEFFPROTESTINVARIOUSCLICKSSTORESCAPETOWNMIDRANDANDPOLOKWANEclickssample60WATCHTRACKINGEFFPROTESTINVARIOUSCLICKSSTORESCAPETOWNMIDRANDANDPOLOKWANE_scene_2.jpeg
,"HAIR
FINE",clickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSAclickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSA_scene_0.jpeg
,S,clickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSAclickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSA_scene_1.jpeg
,LOVE,clickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSAclickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSA_scene_10.jpeg
,"trands yo
LOVE
pay here
suble",clickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSAclickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSA_scene_11.jpeg
,"CKS
CLICKS",clickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSAclickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSA_scene_2.jpeg
,"CKS
CLICKS",clickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSAclickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSA_scene_3.jpeg
,bran,clickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSAclickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSA_scene_7.jpeg
,"ezi more than 800 labantu abaseb... See more
See Translation
Watch Again
Watch Again",clickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSAclickssample60WATCHWHATEFFDIDTOCLICKSSTORETHISISGETTINGOUTOFHANDTRENDINGSA_scene_9.jpeg
,SL,clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022_scene_1.jpeg
,Irie.,clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022_scene_10.jpeg
,V,clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022_scene_11.jpeg
,"From
the UK
N",clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022_scene_12.jpeg
,"From
Kenya
N",clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022_scene_13.jpeg
,"IN
From
South
Africa
WOMAN:
It feels amazing to be seen",clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022_scene_14.jpeg
,"WOMAN:
It feels amazing to be seen",clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022_scene_15.jpeg
,"amongst a class
of other amazing creators.",clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022_scene_16.jpeg
,"amongst a class
of other amazing creators.",clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022clickssample60WEMADEITYoutubeBlackVoicesFundCreatorClassof2022_scene_17.jpeg
